user_id,login_duration_hours,file_access_count,usb_plug_count,usb_total_duration_min,email_total_count,email_suspicious_count,email_suspicious_ratio,out_of_session_count,has_confidential,has_urgent,has_password,has_secret,has_invoice,has_transfer,is_red_team,anomaly_score
user_21,8.5,34,0,0,10,0,0.0,0,0,0,0,0,0,0,0,0.18
user_21,8.6,27,0,0,16,1,0.062,1,0,0,0,0,0,0,0,0.11
user_27,8.8,60,5,83,49,5,0.102,2,1,1,1,1,1,1,1,0.85
user_26,10.1,66,2,100,48,4,0.083,2,0,0,1,1,1,1,1,0.89
user_10,8.1,10,1,41,26,0,0.0,0,0,0,0,0,1,0,0,0.21
user_29,9.9,76,6,166,39,4,0.103,1,1,1,1,1,1,0,1,0.8
user_09,10.5,105,2,155,48,7,0.146,2,1,1,1,1,1,0,1,0.81
user_20,12.0,60,2,96,47,6,0.128,2,1,1,1,1,1,0,1,0.77
user_22,8.4,95,3,176,41,4,0.098,4,1,0,1,1,1,1,1,0.94
user_14,9.1,94,3,169,55,6,0.109,5,1,1,1,0,0,1,1,0.75
user_09,8.5,37,0,0,14,1,0.071,0,0,1,0,0,1,0,0,0.29
user_22,11.1,109,3,155,45,8,0.178,1,1,0,1,1,0,1,1,0.88
user_06,7.8,26,0,0,26,2,0.077,0,0,0,0,0,0,1,0,0.19
user_30,9.3,38,0,0,23,0,0.0,0,0,0,0,0,0,0,0,0.07
user_02,9.4,17,0,0,36,1,0.028,0,0,0,0,0,0,0,0,0.16
user_12,8.8,23,0,0,37,1,0.027,1,0,0,0,0,0,0,0,0.19
user_10,12.0,76,2,107,45,3,0.067,3,0,0,1,1,1,1,1,0.83
user_19,8.2,30,1,27,24,1,0.042,0,1,0,0,0,0,0,0,0.23
user_22,8.2,28,0,0,22,1,0.045,0,1,0,0,0,0,0,0,0.22
user_27,8.3,46,0,0,28,0,0.0,0,0,0,0,0,0,0,0,0.06
user_07,8.6,27,0,0,28,0,0.0,0,0,0,1,0,0,1,0,0.18
user_22,8.9,34,0,0,21,2,0.095,0,0,0,0,0,0,0,0,0.15
user_19,11.1,95,5,160,58,3,0.052,1,1,1,0,1,1,1,1,0.84
user_16,7.7,15,0,0,30,0,0.0,1,0,0,0,0,0,0,0,0.27
user_01,8.8,21,0,0,22,0,0.0,0,0,0,0,0,0,0,0,0.08
user_10,12.0,83,6,198,36,5,0.139,2,1,0,1,0,1,1,1,0.89
user_11,8.7,39,0,0,28,0,0.0,0,0,0,0,0,0,0,0,0.19
user_08,7.7,44,1,19,34,1,0.029,0,0,0,0,0,0,0,0,0.11
user_22,8.1,23,1,10,26,0,0.0,0,1,0,0,0,0,0,0,0.15
user_08,9.0,76,3,87,37,5,0.135,2,1,1,1,1,1,1,1,0.91
user_14,11.7,73,2,163,56,8,0.143,1,1,0,1,1,0,1,1,0.93
user_09,9.5,85,6,183,53,5,0.094,4,1,0,1,1,1,1,1,0.94
user_02,10.0,83,6,114,55,3,0.055,4,0,1,1,1,1,0,1,0.88
user_16,7.6,17,0,0,30,0,0.0,0,0,0,0,0,0,0,0,0.14
user_06,11.2,94,2,125,59,3,0.051,4,1,1,1,0,1,1,1,0.77
user_04,10.0,60,4,122,44,5,0.114,2,0,0,1,1,1,0,1,0.87
user_07,10.0,79,3,146,51,6,0.118,5,1,1,1,1,1,1,1,0.75
user_21,8.8,36,1,19,15,0,0.0,0,0,0,0,0,1,0,0,0.1
user_12,8.3,27,0,0,33,0,0.0,0,0,0,1,0,1,0,0,0.06
user_09,8.5,17,0,0,20,1,0.05,0,0,0,0,0,0,0,0,0.24
user_17,8.9,44,0,0,21,0,0.0,0,0,0,0,0,0,0,0,0.21
user_14,9.0,54,1,8,26,0,0.0,0,0,0,0,0,0,0,0,0.15
user_07,8.4,25,0,0,26,0,0.0,0,1,0,0,0,0,0,0,0.18
user_19,9.3,94,3,144,58,7,0.121,1,1,1,1,1,0,1,1,0.9
user_23,8.5,27,0,0,32,0,0.0,1,0,0,0,0,0,0,0,0.28
user_26,8.2,42,0,0,23,1,0.043,0,0,0,0,0,0,0,0,0.21
user_02,9.4,30,1,8,31,1,0.032,0,1,1,0,0,1,0,0,0.17
user_25,8.0,26,0,0,23,0,0.0,0,0,0,1,0,0,0,0,0.06
user_17,8.7,50,1,5,17,1,0.059,0,0,1,0,0,0,0,0,0.2
user_15,9.3,53,1,23,23,1,0.043,0,0,0,0,0,1,0,0,0.13
user_05,9.0,38,0,0,28,0,0.0,0,0,0,0,0,0,0,0,0.17
user_27,7.7,42,0,0,23,0,0.0,0,0,0,0,0,0,0,0,0.13
user_14,11.3,112,2,195,56,3,0.054,3,1,1,1,1,0,0,1,0.82
user_08,8.0,28,0,0,34,0,0.0,0,0,0,0,0,1,0,0,0.29
user_23,8.5,22,0,0,31,2,0.065,0,0,0,0,0,0,0,0,0.06
user_18,8.2,107,3,164,61,4,0.066,4,1,1,1,1,1,1,1,0.9
user_15,8.5,40,0,0,28,1,0.036,0,1,0,0,0,0,0,0,0.14
user_01,8.9,41,0,0,20,1,0.05,0,0,0,0,0,0,0,0,0.21
user_19,11.6,105,4,127,50,7,0.14,2,1,1,1,1,1,1,1,0.93
user_29,8.4,20,0,0,22,1,0.045,0,0,0,0,0,1,0,0,0.07
user_09,8.9,20,0,0,19,0,0.0,0,0,0,0,0,0,0,0,0.19
user_17,9.8,65,2,154,48,5,0.104,1,1,0,0,1,0,1,1,0.78
user_10,7.7,25,0,0,25,1,0.04,0,0,0,0,0,0,0,0,0.13
user_06,7.7,14,0,0,32,0,0.0,0,1,0,0,0,0,0,0,0.23
user_19,8.6,47,0,0,26,0,0.0,0,0,0,0,0,0,0,0,0.21
user_19,10.2,72,2,176,47,5,0.106,4,1,0,0,1,1,1,1,0.82
user_09,9.5,101,3,117,45,5,0.111,4,1,1,0,0,1,1,1,0.73
user_11,8.5,44,1,15,32,0,0.0,0,0,0,0,0,1,0,0,0.19
user_24,8.7,50,1,39,34,0,0.0,0,0,0,0,0,0,0,0,0.11
user_19,11.5,60,4,177,56,3,0.054,3,1,1,0,1,1,1,1,0.94
user_16,7.3,33,0,0,27,0,0.0,0,0,0,0,0,0,0,0,0.09
user_26,8.6,40,1,33,18,1,0.056,0,0,0,0,0,0,0,0,0.05
user_02,9.3,46,1,23,29,0,0.0,1,0,0,0,0,0,0,0,0.21
user_22,8.9,25,0,0,22,0,0.0,0,0,0,0,0,0,0,0,0.14
user_23,8.2,16,0,0,25,0,0.0,0,0,0,0,0,0,0,0,0.09
user_15,8.1,35,0,0,26,0,0.0,0,0,0,0,0,0,1,0,0.08
user_07,10.9,87,2,156,40,7,0.175,3,1,1,1,1,1,1,1,0.72
user_13,8.7,35,1,26,23,1,0.043,0,0,0,0,0,0,0,0,0.19
user_02,10.3,71,5,112,52,6,0.115,1,1,1,1,1,1,1,1,0.71
user_11,11.9,74,2,140,35,4,0.114,2,0,1,0,0,0,1,1,0.93
user_28,12.0,101,6,123,48,4,0.083,3,1,0,1,1,1,1,1,0.94
user_07,8.2,38,1,23,26,1,0.038,0,0,0,0,0,0,0,0,0.28
user_20,11.2,92,2,161,35,4,0.114,1,1,1,1,0,0,1,1,0.81
user_05,9.4,37,1,35,25,0,0.0,0,0,0,0,0,0,0,0,0.29
user_22,8.5,34,0,0,24,0,0.0,1,0,0,0,0,0,0,0,0.21
user_26,8.0,40,0,0,13,0,0.0,0,0,0,0,0,0,0,0,0.1
user_19,8.4,46,0,0,29,0,0.0,0,0,0,0,0,0,0,0,0.13
user_01,9.1,40,0,0,28,0,0.0,0,0,0,0,0,0,0,0,0.18
user_19,8.9,42,0,0,25,0,0.0,0,0,0,0,0,0,0,0,0.24
user_20,8.6,37,0,0,20,0,0.0,0,0,0,0,0,1,0,0,0.22
user_04,8.0,48,0,0,18,1,0.056,0,0,0,0,0,0,0,0,0.2
user_15,9.7,76,4,141,35,5,0.143,4,1,1,1,1,0,1,1,0.86
user_14,11.4,92,2,95,40,4,0.1,1,1,1,0,1,1,0,1,0.72
user_15,8.8,26,1,21,17,0,0.0,0,0,0,0,1,0,0,0,0.1
user_18,8.5,32,1,33,26,0,0.0,0,0,0,0,0,1,0,0,0.14
user_12,9.0,30,0,0,33,0,0.0,1,0,0,0,0,0,0,0,0.05
user_26,8.0,45,0,0,19,0,0.0,0,0,0,0,0,0,0,0,0.22
user_10,7.6,28,0,0,25,0,0.0,0,1,0,0,0,0,0,0,0.23
user_24,8.7,54,0,0,29,0,0.0,0,1,0,0,0,0,0,0,0.05
user_04,12.0,73,2,157,42,6,0.143,5,0,1,1,1,0,1,1,0.94
user_14,9.1,37,0,0,25,0,0.0,0,0,0,0,0,0,0,0,0.3
user_10,12.0,70,3,162,40,3,0.075,5,0,1,1,1,1,1,1,0.8
user_04,7.7,47,0,0,17,0,0.0,1,0,1,0,0,0,0,0,0.09
user_09,8.4,51,1,40,17,0,0.0,1,1,0,0,0,0,0,0,0.1
user_01,10.8,88,5,113,49,5,0.102,5,1,1,1,1,1,1,1,0.91
user_06,8.3,43,0,0,23,0,0.0,0,0,0,1,0,0,0,0,0.21
user_21,8.2,25,0,0,15,1,0.067,0,0,0,0,0,1,0,0,0.08
user_16,7.6,20,0,0,33,1,0.03,0,0,0,0,0,0,0,0,0.13
user_27,8.5,25,0,0,36,0,0.0,1,0,0,0,0,0,0,0,0.25
user_27,8.3,39,0,0,22,0,0.0,0,0,0,0,0,0,0,0,0.13
user_07,8.9,97,4,84,54,3,0.056,3,1,1,0,0,0,1,1,0.82
user_21,8.9,40,0,0,21,0,0.0,0,0,0,0,0,0,0,0,0.26
user_05,9.0,43,0,0,27,0,0.0,0,0,0,0,0,0,0,0,0.11
user_22,8.2,67,3,143,47,3,0.064,2,0,0,1,1,0,1,1,0.75
user_20,10.6,106,6,148,54,6,0.111,2,1,1,1,1,0,1,1,0.96
user_27,10.5,75,5,140,38,5,0.132,2,1,0,1,0,1,0,1,0.89
user_26,7.9,30,1,7,14,2,0.143,0,0,0,0,0,0,0,0,0.2
user_15,8.6,29,0,0,23,0,0.0,0,0,0,0,0,1,0,0,0.1
user_11,10.6,92,6,109,52,3,0.058,1,1,1,0,1,1,1,1,0.78
user_30,8.2,19,0,0,29,0,0.0,0,1,1,0,0,0,0,0,0.11
user_20,8.0,45,0,0,19,2,0.105,0,0,0,0,0,1,0,0,0.23
user_18,10.8,92,2,137,50,8,0.16,1,1,0,1,1,0,0,1,0.9
user_18,8.8,79,4,184,57,3,0.053,2,1,1,1,0,0,0,1,0.7
user_07,11.2,77,2,132,39,4,0.103,3,1,0,0,1,1,0,1,0.94
user_11,8.4,42,0,0,29,1,0.034,0,0,0,0,0,0,0,0,0.26
user_06,8.2,26,0,0,26,1,0.038,0,0,0,0,0,0,0,0,0.28
user_27,10.3,73,4,135,56,4,0.071,5,1,1,1,0,0,1,1,0.96
user_23,10.4,75,4,163,37,4,0.108,3,0,1,1,1,1,1,1,0.95
user_19,7.8,24,1,23,28,0,0.0,0,0,0,0,0,0,0,0,0.22
user_28,11.3,65,6,149,50,8,0.16,1,0,1,1,0,1,1,1,0.83
user_17,11.7,99,3,113,44,3,0.068,1,1,1,1,1,1,1,1,0.74
user_28,8.2,29,0,0,25,0,0.0,0,0,0,1,0,0,0,0,0.27
user_06,7.4,27,0,0,27,0,0.0,0,0,0,0,0,0,0,0,0.2
user_17,9.0,37,0,0,23,1,0.043,0,1,0,0,0,1,0,0,0.16
user_22,8.5,16,1,28,24,1,0.042,0,0,0,0,0,0,1,0,0.09
user_13,9.3,50,0,0,24,0,0.0,0,0,0,0,0,0,0,0,0.11
user_29,7.7,19,1,22,27,1,0.037,0,0,0,0,0,0,0,0,0.18
user_04,11.1,96,5,200,45,5,0.111,1,1,1,1,0,1,0,1,0.93
user_03,7.6,50,0,0,24,0,0.0,0,0,0,0,0,0,0,0,0.08
user_14,10.7,72,3,131,53,5,0.094,2,1,1,1,1,1,1,1,0.91
user_12,12.0,104,3,84,36,5,0.139,3,1,1,1,0,0,0,1,0.86
user_07,8.3,68,5,133,47,6,0.128,1,1,0,1,0,1,1,1,0.8
user_06,7.6,30,0,0,30,0,0.0,1,0,0,0,0,0,0,0,0.13
user_07,8.2,24,0,0,28,0,0.0,1,0,0,0,0,0,0,0,0.21
user_28,8.2,36,0,0,22,1,0.045,0,0,0,0,0,0,0,0,0.26
user_21,10.4,84,6,186,46,3,0.065,3,0,1,0,1,1,1,1,0.9
user_02,10.6,79,4,150,46,6,0.13,3,1,1,1,1,1,0,1,0.94
user_18,9.1,27,0,0,22,0,0.0,0,0,0,0,0,0,0,0,0.27
user_24,8.8,60,0,0,34,1,0.029,0,0,0,0,0,0,0,0,0.16
user_28,8.0,30,0,0,23,1,0.043,0,0,0,0,0,0,1,0,0.15
user_19,8.6,25,0,0,28,2,0.071,0,0,0,0,0,0,0,0,0.29
user_11,9.9,93,5,80,49,6,0.122,5,1,1,1,0,1,0,1,0.8
user_01,9.6,89,2,157,55,3,0.055,1,0,1,1,0,1,1,1,0.84
user_25,8.0,36,0,0,26,0,0.0,0,0,0,0,0,0,0,0,0.22
user_14,11.2,72,4,176,56,5,0.089,1,1,1,1,0,0,1,1,0.76
user_02,11.7,80,5,149,48,4,0.083,1,0,1,1,0,1,1,1,0.96
user_08,7.8,44,0,0,27,0,0.0,0,0,0,0,0,0,0,0,0.24
user_21,8.8,30,1,23,10,0,0.0,0,0,0,0,0,0,0,0,0.21
user_10,8.3,28,0,0,27,2,0.074,0,0,0,0,0,1,0,0,0.16
user_15,11.9,103,4,125,57,5,0.088,3,1,1,1,0,0,0,1,0.84
user_28,8.0,39,0,0,23,0,0.0,0,0,0,0,0,0,0,0,0.09
user_21,8.5,42,1,39,16,1,0.062,0,1,0,0,0,0,0,0,0.11
user_27,7.7,28,0,0,29,3,0.103,0,0,0,0,0,0,0,0,0.21
user_10,8.0,27,0,0,25,1,0.04,0,0,0,0,0,0,0,0,0.18
user_26,8.2,46,0,0,25,0,0.0,0,0,0,0,0,0,0,0,0.19
user_08,8.3,48,0,0,30,1,0.033,1,0,0,0,0,0,0,0,0.18
user_15,9.1,36,0,0,27,0,0.0,0,0,0,0,0,0,0,0,0.08
user_05,11.2,60,3,190,53,6,0.113,1,1,1,1,1,1,1,1,0.77
user_03,8.7,40,0,0,23,0,0.0,0,0,0,0,0,0,0,0,0.2
user_10,10.8,92,6,141,35,4,0.114,4,1,0,1,1,0,0,1,0.91
user_01,8.0,39,0,0,28,0,0.0,0,0,0,0,0,0,0,0,0.14
user_07,9.6,99,5,116,41,6,0.146,1,0,1,1,1,1,1,1,0.8
user_07,10.5,85,2,127,44,8,0.182,1,1,1,1,1,0,0,1,0.83
user_16,7.5,33,0,0,21,0,0.0,0,0,0,0,0,0,0,0,0.24
user_15,7.9,42,1,10,26,0,0.0,0,0,0,0,0,0,0,0,0.27
user_07,8.8,84,2,168,44,7,0.159,4,1,0,1,1,0,1,1,0.91
user_19,8.6,45,1,37,25,0,0.0,0,0,0,0,0,0,0,0,0.2
user_05,9.5,27,0,0,26,0,0.0,0,0,0,0,0,0,0,0,0.21
user_30,8.8,39,0,0,35,0,0.0,0,1,0,0,0,0,0,0,0.1
user_15,9.0,27,0,0,23,1,0.043,0,0,0,0,0,0,0,0,0.12
user_14,9.2,42,1,10,22,0,0.0,0,0,0,0,0,0,0,0,0.24
user_21,8.8,31,0,0,14,1,0.071,0,1,1,0,0,0,0,0,0.19
user_02,9.7,52,0,0,34,0,0.0,0,0,1,0,0,1,0,0,0.2
user_16,7.2,36,0,0,29,0,0.0,0,0,0,0,0,0,0,0,0.27
user_10,8.3,19,0,0,29,1,0.034,0,1,0,0,0,0,0,0,0.17
user_16,7.5,28,0,0,29,0,0.0,0,0,0,0,0,0,1,0,0.14
user_04,9.8,112,6,177,46,4,0.087,3,1,0,1,1,0,1,1,0.95
user_27,8.4,24,0,0,29,0,0.0,0,0,0,0,0,0,0,0,0.22
user_05,9.6,31,1,42,18,0,0.0,0,0,0,0,0,0,0,0,0.18
user_27,7.9,26,1,22,24,0,0.0,0,0,0,0,0,0,0,0,0.08
user_01,8.7,37,1,9,25,0,0.0,0,0,0,0,0,0,0,0,0.2
user_09,7.9,20,0,0,18,1,0.056,0,0,0,0,0,0,0,0,0.21
user_11,10.6,73,3,80,53,4,0.075,4,1,1,1,1,1,1,1,0.82
user_18,8.9,30,0,0,24,1,0.042,0,0,0,0,0,0,0,0,0.27
user_04,7.8,43,0,0,22,0,0.0,0,1,0,1,0,0,0,0,0.3
user_13,8.9,46,0,0,34,0,0.0,0,0,0,0,0,0,0,0,0.05
user_15,12.0,113,6,144,50,6,0.12,2,0,1,0,1,0,0,1,0.96
user_07,8.7,29,0,0,31,0,0.0,0,0,0,0,0,0,0,0,0.06
user_19,8.6,26,1,38,27,0,0.0,1,0,0,0,0,0,0,0,0.07
user_23,8.5,24,0,0,28,0,0.0,0,0,0,0,0,0,0,0,0.22
user_23,8.2,32,0,0,36,1,0.028,0,0,0,0,0,0,0,0,0.24
user_03,10.8,87,5,160,55,4,0.073,2,1,0,1,1,1,1,1,0.85
user_12,8.9,16,0,0,26,1,0.038,0,0,0,0,0,0,0,0,0.2
user_14,10.8,77,6,168,38,3,0.079,4,1,1,0,1,1,1,1,0.84
user_21,12.0,73,3,127,35,4,0.114,1,1,1,1,1,1,0,1,0.94
user_22,8.6,23,0,0,22,0,0.0,0,0,0,0,0,1,0,0,0.22
user_25,8.3,34,0,0,26,0,0.0,0,1,0,0,0,0,0,0,0.11
user_20,8.2,40,0,0,27,0,0.0,0,0,0,0,0,0,0,0,0.16
user_27,10.1,71,4,114,52,4,0.077,5,0,1,1,0,0,1,1,0.95
user_18,8.9,43,0,0,31,0,0.0,0,0,1,0,0,1,0,0,0.28
user_01,12.0,85,6,198,35,4,0.114,5,0,1,1,0,0,1,1,0.97
user_11,7.9,41,0,0,28,1,0.036,0,0,0,0,0,0,0,0,0.22
user_01,8.2,40,0,0,28,0,0.0,0,0,1,0,0,0,0,0,0.22
user_07,8.1,23,1,22,28,0,0.0,0,0,0,0,0,0,1,0,0.21
user_30,8.6,24,0,0,36,0,0.0,1,0,0,0,0,0,1,0,0.18
user_12,8.3,10,0,0,26,0,0.0,0,0,0,0,0,0,0,0,0.09
user_02,8.9,46,0,0,35,0,0.0,0,1,0,1,0,0,0,0,0.12
user_02,9.8,33,0,0,27,0,0.0,0,0,0,0,0,1,0,0,0.27
user_25,9.4,80,2,97,43,6,0.14,2,1,1,1,0,1,0,1,0.72
user_15,10.4,75,2,118,57,8,0.14,1,0,0,0,0,0,0,1,0.71
user_28,8.3,24,0,0,25,0,0.0,0,0,0,0,0,0,0,0,0.21
user_18,8.5,23,0,0,27,0,0.0,0,0,0,0,0,0,0,0,0.1
user_17,8.9,28,1,26,23,2,0.087,1,0,0,0,0,0,0,0,0.11
user_15,8.6,35,0,0,25,2,0.08,0,0,0,0,0,0,0,0,0.19
user_23,8.6,33,1,23,28,0,0.0,0,0,0,0,0,0,0,0,0.21
user_28,12.0,92,4,130,48,7,0.146,1,1,1,1,1,1,0,1,0.74
user_21,8.7,20,0,0,20,0,0.0,0,0,0,0,0,0,0,0,0.24
user_10,8.4,73,3,140,46,5,0.109,2,1,1,0,1,1,1,1,0.9
user_28,9.7,74,4,84,55,4,0.073,2,1,1,1,1,0,1,1,0.79
user_27,10.1,99,6,130,46,5,0.109,2,1,1,1,1,1,1,1,0.86
user_09,9.3,103,3,174,48,6,0.125,3,1,0,1,0,1,1,1,0.92
user_25,8.0,34,0,0,20,1,0.05,0,0,0,0,0,0,0,0,0.27
user_17,9.2,39,0,0,23,1,0.043,0,0,0,0,0,1,0,0,0.28
user_14,8.8,59,1,25,24,2,0.083,1,0,0,0,0,1,0,0,0.1
user_22,12.0,66,6,129,52,4,0.077,1,0,1,1,0,1,1,1,0.7
user_21,8.8,40,0,0,12,1,0.083,0,0,0,0,0,0,0,0,0.12
user_12,9.1,24,0,0,33,0,0.0,0,0,0,0,0,0,0,0,0.27
user_26,8.1,45,0,0,17,0,0.0,0,0,0,0,0,0,0,0,0.29
user_23,11.6,73,6,173,50,3,0.06,1,1,1,1,0,1,1,1,0.76
user_27,8.0,48,0,0,25,1,0.04,0,0,0,0,0,0,0,0,0.19
user_10,8.5,28,0,0,25,1,0.04,0,1,0,0,0,0,0,0,0.3
user_02,10.5,98,2,183,46,7,0.152,1,1,1,1,0,0,1,1,0.94
user_27,11.8,82,6,119,60,6,0.1,1,1,1,1,1,0,0,1,0.89
user_13,9.1,50,0,0,24,0,0.0,0,0,1,0,0,0,0,0,0.18
user_16,8.3,105,2,99,49,6,0.122,5,1,1,1,1,1,1,1,0.89
user_24,9.3,67,6,176,47,7,0.149,3,1,0,1,1,0,0,1,0.92
user_12,8.8,88,4,126,46,5,0.109,1,1,0,1,1,1,1,1,0.86
user_25,10.2,105,4,139,47,4,0.085,3,1,1,1,1,0,1,1,0.89
user_29,7.9,10,0,0,25,0,0.0,0,0,0,0,0,0,0,0,0.07
user_20,10.0,99,2,106,51,8,0.157,1,1,1,0,1,1,1,1,0.78
user_07,10.2,60,2,127,45,6,0.133,4,1,1,1,1,0,0,1,0.97
user_08,8.3,83,6,138,56,5,0.089,5,1,1,1,1,1,1,1,0.88
user_05,9.2,36,0,0,16,0,0.0,0,0,0,0,0,1,0,0,0.13
user_23,9.0,21,0,0,30,0,0.0,0,0,0,0,0,0,0,0,0.1
user_13,8.8,49,1,16,30,0,0.0,0,1,0,0,0,1,0,0,0.11
user_01,9.2,37,0,0,26,0,0.0,0,0,0,0,0,0,0,0,0.06
user_11,8.1,32,0,0,26,0,0.0,0,0,0,0,0,0,0,0,0.28
user_09,9.9,86,3,145,65,8,0.123,5,1,1,1,1,1,1,1,0.73
user_19,8.8,32,0,0,24,0,0.0,0,0,0,0,0,0,0,0,0.23
user_28,7.7,30,0,0,26,1,0.038,0,0,0,0,0,1,0,0,0.06
user_14,9.2,58,0,0,29,0,0.0,0,0,0,0,0,0,0,0,0.19
user_09,8.1,26,1,11,18,1,0.056,0,1,0,0,0,1,0,0,0.09
user_05,9.1,26,0,0,23,0,0.0,0,0,0,0,0,0,0,0,0.24
user_19,9.6,82,2,162,53,5,0.094,1,0,1,1,1,0,1,1,0.82
user_16,7.8,23,0,0,31,0,0.0,0,0,0,0,0,0,0,0,0.25
user_25,7.7,22,0,0,30,3,0.1,0,0,0,0,0,1,0,0,0.08
user_18,11.6,61,3,112,52,4,0.077,1,1,1,1,1,0,1,1,0.8
user_05,9.4,36,1,17,32,0,0.0,0,0,0,0,0,1,0,0,0.08
user_30,8.4,34,0,0,27,0,0.0,0,0,0,0,0,0,0,0,0.11
user_07,8.0,28,0,0,27,1,0.037,0,0,0,0,0,0,0,0,0.14
user_06,7.7,39,0,0,27,0,0.0,0,0,0,0,0,0,0,0,0.15
user_11,8.4,54,1,22,28,1,0.036,0,0,0,0,0,0,0,0,0.16
user_29,7.9,19,1,6,20,1,0.05,0,1,0,0,0,0,0,0,0.17
user_12,9.2,12,0,0,36,0,0.0,0,0,0,0,0,0,0,0,0.19
user_02,9.1,60,5,123,45,5,0.111,3,0,1,1,1,1,1,1,0.74
user_04,8.0,41,0,0,22,0,0.0,0,0,0,0,0,0,0,0,0.27
user_21,9.1,30,0,0,17,0,0.0,0,0,0,0,0,0,0,0,0.17
user_24,9.9,86,6,143,50,4,0.08,4,1,1,1,1,0,1,1,0.94
user_30,8.9,24,0,0,35,0,0.0,0,0,1,0,0,0,1,0,0.27
user_14,8.1,47,0,0,34,0,0.0,0,0,0,0,0,0,0,0,0.1
user_04,11.1,79,4,173,41,5,0.122,1,1,1,1,0,1,1,1,0.78
user_13,9.0,56,0,0,15,1,0.067,0,0,0,0,0,0,0,0,0.22
user_22,8.0,26,0,0,18,0,0.0,0,0,0,0,0,1,0,0,0.25
user_12,8.8,14,0,0,30,1,0.033,0,0,0,0,0,0,0,0,0.28
user_26,8.1,51,0,0,14,0,0.0,0,1,0,0,0,0,0,0,0.21
user_09,11.4,81,2,135,44,4,0.091,5,1,0,1,0,1,1,1,0.96
user_09,8.2,47,0,0,19,0,0.0,0,0,0,0,0,1,0,0,0.09
user_29,7.8,15,0,0,34,0,0.0,0,1,0,0,0,0,1,0,0.09
user_03,8.3,51,0,0,26,0,0.0,0,0,0,0,0,0,0,0,0.13
user_03,8.7,27,0,0,24,0,0.0,0,0,0,0,0,0,0,0,0.22
user_02,9.1,31,0,0,32,1,0.031,0,0,0,0,0,1,0,0,0.24
user_22,8.4,34,0,0,19,0,0.0,1,1,0,0,0,0,0,0,0.18
user_17,9.2,54,0,0,17,1,0.059,0,0,0,0,0,0,0,0,0.29
user_01,10.6,110,6,92,54,5,0.093,4,1,1,1,0,0,1,1,0.94
user_23,10.6,97,4,80,48,4,0.083,2,1,0,1,1,0,1,1,0.83
user_20,8.1,94,2,149,55,6,0.109,3,1,1,1,1,1,1,1,0.8
user_02,9.4,40,0,0,26,0,0.0,0,1,0,0,1,1,0,0,0.05
user_17,8.9,43,0,0,20,0,0.0,0,1,0,0,0,1,0,0,0.07
user_17,11.3,76,2,88,46,5,0.109,1,0,1,1,1,1,1,1,0.96
user_15,8.6,22,0,0,25,0,0.0,1,0,0,0,0,1,0,0,0.06
user_23,8.1,27,0,0,33,0,0.0,0,0,0,0,0,1,0,0,0.2
user_21,9.0,29,0,0,13,1,0.077,1,0,0,0,0,0,0,0,0.09
user_23,10.8,73,3,157,37,7,0.189,5,1,0,1,1,1,0,1,0.84
user_18,8.5,26,0,0,23,0,0.0,0,0,0,1,0,0,1,0,0.12
user_20,8.1,26,0,0,20,1,0.05,0,0,0,0,0,1,0,0,0.26
user_24,8.7,51,0,0,33,0,0.0,0,0,0,0,0,0,0,0,0.23
user_01,8.9,26,0,0,35,1,0.029,0,0,0,0,0,0,0,0,0.21
user_05,8.9,36,0,0,19,0,0.0,0,0,0,0,0,0,0,0,0.16
user_29,8.5,73,3,142,43,4,0.093,2,1,1,1,1,1,1,1,0.87
user_13,8.5,48,0,0,24,1,0.042,0,0,0,0,0,0,0,0,0.22
user_18,9.8,60,4,160,59,8,0.136,5,1,1,0,1,1,1,1,0.93
user_29,7.7,28,0,0,30,0,0.0,0,0,0,0,0,0,0,0,0.15
user_17,9.2,86,4,121,39,3,0.077,1,1,1,0,1,1,1,1,0.9
user_08,8.0,40,1,15,29,1,0.034,0,0,0,0,0,0,0,0,0.14
user_18,9.3,64,5,145,40,8,0.2,1,1,1,1,1,1,1,1,0.9
user_15,8.3,26,0,0,19,0,0.0,0,0,0,0,0,0,0,0,0.26
user_29,8.0,43,0,0,24,1,0.042,0,0,0,0,0,1,0,0,0.26
user_22,9.6,100,6,171,47,8,0.17,3,1,1,1,1,0,1,1,0.94
user_16,9.9,72,3,128,39,7,0.179,2,1,0,1,0,1,0,1,0.73
user_20,8.5,37,0,0,19,0,0.0,0,0,0,0,1,0,0,0,0.16
user_17,9.4,45,0,0,16,0,0.0,0,0,0,0,0,0,0,0,0.25
user_12,10.8,76,3,117,52,6,0.115,2,1,0,0,1,0,1,1,0.87
user_14,9.1,45,0,0,22,0,0.0,1,0,0,0,0,0,0,0,0.1
user_02,8.9,42,0,0,24,1,0.042,0,0,0,0,0,1,0,0,0.13
user_21,8.5,36,0,0,24,0,0.0,0,0,0,0,0,0,0,0,0.19
user_27,8.5,20,0,0,33,0,0.0,0,0,0,0,0,0,0,0,0.07
user_01,8.4,37,0,0,32,1,0.031,0,0,0,0,0,0,0,0,0.06
user_27,8.6,25,0,0,28,0,0.0,0,0,0,0,0,0,0,0,0.18
user_02,9.4,44,0,0,30,0,0.0,0,0,0,0,0,0,0,0,0.07
user_12,8.8,14,0,0,29,1,0.034,0,1,0,0,0,0,0,0,0.2
